Site_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Site_10,Site_11,Site_12,Site_13,Site_14,Site_15,Site_16,Site_17,Site_18,Site_19,Site_20,Site_21,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28,Site_29,Site_30,Site_31,Site_32,Site_33,Site_34,Site_35,Site_36,Site_37,Site_38,Site_39,Site_40,Site_41,Site_42,Site_43,Site_44,Site_45,Site_46,Site_47,Site_48,Site_49,Site_50,Site_51,Site_52,Site_53,Site_54,Site_55,Site_56,Site_57,Site_58,Site_59,Site_60,Site_61,Site_62,Site_63,Site_64,Site_65,Site_66,Site_67,Site_68,Site_69,Site_70,Site_71,Site_72,Site_73,Site_74,Site_75,Site_76,Site_77,Site_78,Site_79,Site_80,Site_81,Site_82,Site_83,Site_84,Site_85,Site_86,Site_87,Site_88,Site_89,Site_90,Site_91,Site_92,Site_93,Site_94,Site_95,Site_96,Site_97,Site_98,Site_99,Site_100
173.8492,85.0196,95.495,102.0786,85.9114,111.6922,118.2158,113.784,101.9586,118.5458,131.4594,93.9432,104.2086,94.145,83.6996,93.9432,86.0614,72.1742,85.3196,86.1596,97.775,97.205,90.0814,81.9678,77.746,90.0814,96.58321,105.4386,131.8494,139.273,142.5348,170.7974,139.483,165.6756,173.7292,170.5874,97.6632,100.115,100.115,74.8524,40.418,34.8462,77.4542,82.276,82.246,80.13779,26.7326,25.5026,3.8618,44.8116,29.1244,18.649,86.4078,163.4938,151.6984,142.5648,123.4958,158.642,166.1856,147.0566,142.9248,137.4866,118.2158,112.9904,116.2604,129.5776,118.8322,94.7014,137.4866,95.7514,119.274,102.0268,85.3196,81.45779,142.9248,142.5348,28.2326,118.2158,163.4938,95.525,88.4314,212.1372,155.4102,169.5374,71.7924,99.1468,88.7996,125.6694,150.9266,69.3106,21.9708,32.0044,58.077,108.8504,127.4476,105.4386,86.1596,97.205,90.0814,73.5842
173.8492,85.0196,95.495,102.0786,85.9114,111.6922,118.2158,113.784,101.9586,118.5458,131.4594,93.9432,104.2086,94.145,83.6996,93.9432,86.0614,72.1742,85.3196,86.1596,97.775,97.205,90.0814,81.9678,77.746,90.0814,96.58321,105.4386,131.8494,139.273,142.5348,170.7974,139.483,165.6756,173.7292,170.5874,97.6632,100.115,100.115,74.8524,40.418,34.8462,77.4542,82.276,82.246,80.13779,26.7326,25.5026,3.8618,44.8116,29.1244,18.649,86.4078,163.4938,151.6984,142.5648,123.4958,158.642,166.1856,147.0566,142.9248,137.4866,118.2158,112.9904,116.2604,129.5776,118.8322,94.7014,137.4866,95.7514,119.274,102.0268,85.3196,81.45779,142.9248,142.5348,28.2326,118.2158,163.4938,95.525,88.4314,212.1372,155.4102,169.5374,71.7924,99.1468,88.7996,125.6694,150.9266,69.3106,21.9708,32.0044,58.077,108.8504,127.4476,105.4386,86.1596,97.205,90.0814,73.5842
54.37691,78.70255,62.12804,51.44465,64.86916,36.07014,28.30789,34.18015,37.9224,24.01789,14.74451,25.12789,21.27676,28.55902,35.90127,25.12789,38.66127,50.78465,30.98902,41.7624,30.95902,40.0824,43.87353,47.42465,54.79691,43.87353,53.38691,29.84902,29.81902,29.63902,43.30353,64.73029,19.91564,49.83578,54.25691,64.52029,125.5161,108.7016,108.7016,101.6893,104.0516,112.7249,90.59705,88.21593,88.24593,85.5048,106.7927,85.30592,114.4049,143.054,136.7617,104.2316,88.34705,44.77353,33.73014,22.74676,7.282255,40.1724,47.21465,29.33902,25.45789,33.49014,28.30789,109.0127,112.2827,122.2461,67.26917,86.3448,33.49014,76.19367,3.311127,18.53564,30.98902,42.4824,25.45789,22.71676,109.7738,28.30789,44.77353,74.10142,76.24255,90.15818,37.19127,50.31578,131.0695,38.9124,58.34804,23.28676,115.0461,75.71367,102.6716,102.6416,158.1585,25.69789,36.32127,29.84902,41.7624,40.0824,43.87353,104.6627
57.5704,80.1348,61.4704,49.2196,64.734,31.7552,22.948,29.8652,42.506,34.8988,4.4636,38.2824,33.9088,42.236,50.6232,38.2824,56.2568,67.074,44.666,57.0068,47.5096,55.3268,59.6404,63.714,72.1312,59.6404,69.5212,43.526,42.296,42.116,54.9968,87.01559,30.5552,62.574,67.2476,86.8056,133.218,114.3136,114.3136,106.2564,128.178,138.4188,105.0864,100.2928,100.3228,87.982,134.3152,106.82,140.0988,172.9276,165.5904,128.358,110.3836,56.1968,43.586,21.238,13.4808,41.276,46.4896,28.8752,19.618,29.1752,22.948,115.1472,118.4172,129.948,67.134,88.822,29.1752,95.4628,8.9272,30.6452,44.666,60.6004,19.618,21.208,134.9452,22.948,56.1968,75.0112,77.6748,108.3736,47.5696,62.784,156.3396,51.0132,79.0784,17.4044,140.0624,96.1828,126.798,129.6416,190.122,37.6524,46.9696,43.526,57.0068,55.3268,59.6404,129.3116
57.5704,80.1348,61.4704,49.2196,64.734,31.7552,22.948,29.8652,42.506,34.8988,4.4636,38.2824,33.9088,42.236,50.6232,38.2824,56.2568,67.074,44.666,57.0068,47.5096,55.3268,59.6404,63.714,72.1312,59.6404,69.5212,43.526,42.296,42.116,54.9968,87.01559,30.5552,62.574,67.2476,86.8056,133.218,114.3136,114.3136,106.2564,128.178,138.4188,105.0864,100.2928,100.3228,87.982,134.3152,106.82,140.0988,172.9276,165.5904,128.358,110.3836,56.1968,43.586,21.238,13.4808,41.276,46.4896,28.8752,19.618,29.1752,22.948,115.1472,118.4172,129.948,67.134,88.822,29.1752,95.4628,8.9272,30.6452,44.666,60.6004,19.618,21.208,134.9452,22.948,56.1968,75.0112,77.6748,108.3736,47.5696,62.784,156.3396,51.0132,79.0784,17.4044,140.0624,96.1828,126.798,129.6416,190.122,37.6524,46.9696,43.526,57.0068,55.3268,59.6404,129.3116
57.5704,80.1348,61.4704,49.2196,64.734,31.7552,22.948,29.8652,42.506,34.8988,4.4636,38.2824,33.9088,42.236,50.6232,38.2824,56.2568,67.074,44.666,57.0068,47.5096,55.3268,59.6404,63.714,72.1312,59.6404,69.5212,43.526,42.296,42.116,54.9968,87.01559,30.5552,62.574,67.2476,86.8056,133.218,114.3136,114.3136,106.2564,128.178,138.4188,105.0864,100.2928,100.3228,87.982,134.3152,106.82,140.0988,172.9276,165.5904,128.358,110.3836,56.1968,43.586,21.238,13.4808,41.276,46.4896,28.8752,19.618,29.1752,22.948,115.1472,118.4172,129.948,67.134,88.822,29.1752,95.4628,8.9272,30.6452,44.666,60.6004,19.618,21.208,134.9452,22.948,56.1968,75.0112,77.6748,108.3736,47.5696,62.784,156.3396,51.0132,79.0784,17.4044,140.0624,96.1828,126.798,129.6416,190.122,37.6524,46.9696,43.526,57.0068,55.3268,59.6404,129.3116
57.5704,80.1348,61.4704,49.2196,64.734,31.7552,22.948,29.8652,42.506,34.8988,4.4636,38.2824,33.9088,42.236,50.6232,38.2824,56.2568,67.074,44.666,57.0068,47.5096,55.3268,59.6404,63.714,72.1312,59.6404,69.5212,43.526,42.296,42.116,54.9968,87.01559,30.5552,62.574,67.2476,86.8056,133.218,114.3136,114.3136,106.2564,128.178,138.4188,105.0864,100.2928,100.3228,87.982,134.3152,106.82,140.0988,172.9276,165.5904,128.358,110.3836,56.1968,43.586,21.238,13.4808,41.276,46.4896,28.8752,19.618,29.1752,22.948,115.1472,118.4172,129.948,67.134,88.822,29.1752,95.4628,8.9272,30.6452,44.666,60.6004,19.618,21.208,134.9452,22.948,56.1968,75.0112,77.6748,108.3736,47.5696,62.784,156.3396,51.0132,79.0784,17.4044,140.0624,96.1828,126.798,129.6416,190.122,37.6524,46.9696,43.526,57.0068,55.3268,59.6404,129.3116
73.30168,60.56592,55.45448,38.17728,42.11872,43.64872,36.42584,41.75872,29.05296,18.60864,34.5544,0.27,6.35288,16.2572,25.14152,0.27,19.14864,30.46296,12.01576,21.98008,14.9672,21.20008,32.0644,35.34584,42.17872,32.0644,47.7816,19.11864,43.27016,43.09016,55.67592,81.74744,41.53728,65.85023,71.10023,81.53744,106.4832,90.74744,90.74744,75.46168,77.60312,87.54888,67.3088,65.19736,65.22736,56.16304,82.156,62.28736,87.14744,115.7204,109.9675,79.86456,73.30168,64.50735,54.27304,44.09872,27.63152,60.17592,64.59736,50.1516,46.54016,42.44872,36.42584,97.74176,98.93032,110.1661,62.58736,73.02023,42.44872,75.89312,26.01152,13.4372,12.01576,22.70008,46.54016,44.06872,84.86744,36.42584,64.50735,60.17592,53.64304,104.3046,57.46448,69.51024,104.8146,32.1244,47.5416,33.1744,120.6033,61.47736,78.30456,78.27456,129.7462,22.49008,47.1516,19.11864,21.98008,21.20008,32.0644,88.26888
73.30168,60.56592,55.45448,38.17728,42.11872,43.64872,36.42584,41.75872,29.05296,18.60864,34.5544,0.27,6.35288,16.2572,25.14152,0.27,19.14864,30.46296,12.01576,21.98008,14.9672,21.20008,32.0644,35.34584,42.17872,32.0644,47.7816,19.11864,43.27016,43.09016,55.67592,81.74744,41.53728,65.85023,71.10023,81.53744,106.4832,90.74744,90.74744,75.46168,77.60312,87.54888,67.3088,65.19736,65.22736,56.16304,82.156,62.28736,87.14744,115.7204,109.9675,79.86456,73.30168,64.50735,54.27304,44.09872,27.63152,60.17592,64.59736,50.1516,46.54016,42.44872,36.42584,97.74176,98.93032,110.1661,62.58736,73.02023,42.44872,75.89312,26.01152,13.4372,12.01576,22.70008,46.54016,44.06872,84.86744,36.42584,64.50735,60.17592,53.64304,104.3046,57.46448,69.51024,104.8146,32.1244,47.5416,33.1744,120.6033,61.47736,78.30456,78.27456,129.7462,22.49008,47.1516,19.11864,21.98008,21.20008,32.0644,88.26888
73.30168,60.56592,55.45448,38.17728,42.11872,43.64872,36.42584,41.75872,29.05296,18.60864,34.5544,0.27,6.35288,16.2572,25.14152,0.27,19.14864,30.46296,12.01576,21.98008,14.9672,21.20008,32.0644,35.34584,42.17872,32.0644,47.7816,19.11864,43.27016,43.09016,55.67592,81.74744,41.53728,65.85023,71.10023,81.53744,106.4832,90.74744,90.74744,75.46168,77.60312,87.54888,67.3088,65.19736,65.22736,56.16304,82.156,62.28736,87.14744,115.7204,109.9675,79.86456,73.30168,64.50735,54.27304,44.09872,27.63152,60.17592,64.59736,50.1516,46.54016,42.44872,36.42584,97.74176,98.93032,110.1661,62.58736,73.02023,42.44872,75.89312,26.01152,13.4372,12.01576,22.70008,46.54016,44.06872,84.86744,36.42584,64.50735,60.17592,53.64304,104.3046,57.46448,69.51024,104.8146,32.1244,47.5416,33.1744,120.6033,61.47736,78.30456,78.27456,129.7462,22.49008,47.1516,19.11864,21.98008,21.20008,32.0644,88.26888
73.30168,60.56592,55.45448,38.17728,42.11872,43.64872,36.42584,41.75872,29.05296,18.60864,34.5544,0.27,6.35288,16.2572,25.14152,0.27,19.14864,30.46296,12.01576,21.98008,14.9672,21.20008,32.0644,35.34584,42.17872,32.0644,47.7816,19.11864,43.27016,43.09016,55.67592,81.74744,41.53728,65.85023,71.10023,81.53744,106.4832,90.74744,90.74744,75.46168,77.60312,87.54888,67.3088,65.19736,65.22736,56.16304,82.156,62.28736,87.14744,115.7204,109.9675,79.86456,73.30168,64.50735,54.27304,44.09872,27.63152,60.17592,64.59736,50.1516,46.54016,42.44872,36.42584,97.74176,98.93032,110.1661,62.58736,73.02023,42.44872,75.89312,26.01152,13.4372,12.01576,22.70008,46.54016,44.06872,84.86744,36.42584,64.50735,60.17592,53.64304,104.3046,57.46448,69.51024,104.8146,32.1244,47.5416,33.1744,120.6033,61.47736,78.30456,78.27456,129.7462,22.49008,47.1516,19.11864,21.98008,21.20008,32.0644,88.26888
73.30168,60.56592,55.45448,38.17728,42.11872,43.64872,36.42584,41.75872,29.05296,18.60864,34.5544,0.27,6.35288,16.2572,25.14152,0.27,19.14864,30.46296,12.01576,21.98008,14.9672,21.20008,32.0644,35.34584,42.17872,32.0644,47.7816,19.11864,43.27016,43.09016,55.67592,81.74744,41.53728,65.85023,71.10023,81.53744,106.4832,90.74744,90.74744,75.46168,77.60312,87.54888,67.3088,65.19736,65.22736,56.16304,82.156,62.28736,87.14744,115.7204,109.9675,79.86456,73.30168,64.50735,54.27304,44.09872,27.63152,60.17592,64.59736,50.1516,46.54016,42.44872,36.42584,97.74176,98.93032,110.1661,62.58736,73.02023,42.44872,75.89312,26.01152,13.4372,12.01576,22.70008,46.54016,44.06872,84.86744,36.42584,64.50735,60.17592,53.64304,104.3046,57.46448,69.51024,104.8146,32.1244,47.5416,33.1744,120.6033,61.47736,78.30456,78.27456,129.7462,22.49008,47.1516,19.11864,21.98008,21.20008,32.0644,88.26888
146.6212,62.76875,75.09,87.395,73.77,100.0713,107.5437,97.19375,87.275,99.58,111.2225,79.42625,87.785,80.7325,72.19375,79.42625,73.92001,62.575,72.07375,78.58625,81.6625,87.665,94.07125,85.2625,83.6425,94.07125,97.97125,88.985,115.035,114.855,125.0138,162.0762,117.975,136.8088,146.5013,161.8663,56.94625,61.62875,61.62875,42.78125,8.44875,2.77625,42.78125,48.93375,48.90375,58.5225,26.69625,39.66125,35.265,41.4775,42.0175,33.77875,91.66875,138.1725,128.2838,118.455,104.53,133.9563,140.2288,124.2775,120.7813,123.0013,107.5437,74.56375,77.83375,86.6425,77.80375,57.48625,123.0013,99.74125,100.9437,84.2725,72.07375,78.76625,120.7813,118.425,56.01625,107.5437,138.1725,68.24751,62.425,178.5538,131.36,142.945,32.9225,87.065,91.45876,113.7262,146.0188,77.11375,48.42375,59.1525,55.0425,94.2075,118.8013,88.985,78.58625,87.665,94.07125,96.41125
146.6212,62.76875,75.09,87.395,73.77,100.0713,107.5437,97.19375,87.275,99.58,111.2225,79.42625,87.785,80.7325,72.19375,79.42625,73.92001,62.575,72.07375,78.58625,81.6625,87.665,94.07125,85.2625,83.6425,94.07125,97.97125,88.985,115.035,114.855,125.0138,162.0762,117.975,136.8088,146.5013,161.8663,56.94625,61.62875,61.62875,42.78125,8.44875,2.77625,42.78125,48.93375,48.90375,58.5225,26.69625,39.66125,35.265,41.4775,42.0175,33.77875,91.66875,138.1725,128.2838,118.455,104.53,133.9563,140.2288,124.2775,120.7813,123.0013,107.5437,74.56375,77.83375,86.6425,77.80375,57.48625,123.0013,99.74125,100.9437,84.2725,72.07375,78.76625,120.7813,118.425,56.01625,107.5437,138.1725,68.24751,62.425,178.5538,131.36,142.945,32.9225,87.065,91.45876,113.7262,146.0188,77.11375,48.42375,59.1525,55.0425,94.2075,118.8013,88.985,78.58625,87.665,94.07125,96.41125
59.40831,71.79185,52.188,43.58446,55.06477,27.66739,19.63385,23.29062,37.25769,30.42415,11.57031,42.05446,38.06769,45.62123,52.45477,42.05446,58.48154,63.63508,48.05123,59.23154,50.508,57.55154,61.47831,65.16508,72.80862,61.47831,70.19862,46.91123,45.68123,45.50123,57.22154,86.14569,35.10092,64.02508,68.31184,85.93569,120.2331,102.876,102.876,95.59247,123.8266,132.9069,94.42247,90.01569,90.04569,78.86539,129.1902,104.4028,134.5869,164.3211,157.7575,124.0066,107.5795,58.42154,46.97123,26.55738,19.57385,44.66123,49.488,33.42092,25.17739,24.96738,19.63385,103.3228,104.106,116.9631,59.95154,79.70538,24.96738,93.81923,15.40708,35.19092,48.05123,62.43831,25.17739,26.52738,129.8202,19.63385,58.42154,64.56831,66.84508,105.5695,50.568,64.23508,138.5469,44.99123,78.98215,11.99031,134.1637,94.53923,122.4466,122.4166,179.9682,41.42447,49.968,46.91123,59.23154,57.55154,61.47831,124.5734
59.40831,71.79185,52.188,43.58446,55.06477,27.66739,19.63385,23.29062,37.25769,30.42415,11.57031,42.05446,38.06769,45.62123,52.45477,42.05446,58.48154,63.63508,48.05123,59.23154,50.508,57.55154,61.47831,65.16508,72.80862,61.47831,70.19862,46.91123,45.68123,45.50123,57.22154,86.14569,35.10092,64.02508,68.31184,85.93569,120.2331,102.876,102.876,95.59247,123.8266,132.9069,94.42247,90.01569,90.04569,78.86539,129.1902,104.4028,134.5869,164.3211,157.7575,124.0066,107.5795,58.42154,46.97123,26.55738,19.57385,44.66123,49.488,33.42092,25.17739,24.96738,19.63385,103.3228,104.106,116.9631,59.95154,79.70538,24.96738,93.81923,15.40708,35.19092,48.05123,62.43831,25.17739,26.52738,129.8202,19.63385,58.42154,64.56831,66.84508,105.5695,50.568,64.23508,138.5469,44.99123,78.98215,11.99031,134.1637,94.53923,122.4466,122.4166,179.9682,41.42447,49.968,46.91123,59.23154,57.55154,61.47831,124.5734
59.40831,71.79185,52.188,43.58446,55.06477,27.66739,19.63385,23.29062,37.25769,30.42415,11.57031,42.05446,38.06769,45.62123,52.45477,42.05446,58.48154,63.63508,48.05123,59.23154,50.508,57.55154,61.47831,65.16508,72.80862,61.47831,70.19862,46.91123,45.68123,45.50123,57.22154,86.14569,35.10092,64.02508,68.31184,85.93569,120.2331,102.876,102.876,95.59247,123.8266,132.9069,94.42247,90.01569,90.04569,78.86539,129.1902,104.4028,134.5869,164.3211,157.7575,124.0066,107.5795,58.42154,46.97123,26.55738,19.57385,44.66123,49.488,33.42092,25.17739,24.96738,19.63385,103.3228,104.106,116.9631,59.95154,79.70538,24.96738,93.81923,15.40708,35.19092,48.05123,62.43831,25.17739,26.52738,129.8202,19.63385,58.42154,64.56831,66.84508,105.5695,50.568,64.23508,138.5469,44.99123,78.98215,11.99031,134.1637,94.53923,122.4466,122.4166,179.9682,41.42447,49.968,46.91123,59.23154,57.55154,61.47831,124.5734
59.40831,71.79185,52.188,43.58446,55.06477,27.66739,19.63385,23.29062,37.25769,30.42415,11.57031,42.05446,38.06769,45.62123,52.45477,42.05446,58.48154,63.63508,48.05123,59.23154,50.508,57.55154,61.47831,65.16508,72.80862,61.47831,70.19862,46.91123,45.68123,45.50123,57.22154,86.14569,35.10092,64.02508,68.31184,85.93569,120.2331,102.876,102.876,95.59247,123.8266,132.9069,94.42247,90.01569,90.04569,78.86539,129.1902,104.4028,134.5869,164.3211,157.7575,124.0066,107.5795,58.42154,46.97123,26.55738,19.57385,44.66123,49.488,33.42092,25.17739,24.96738,19.63385,103.3228,104.106,116.9631,59.95154,79.70538,24.96738,93.81923,15.40708,35.19092,48.05123,62.43831,25.17739,26.52738,129.8202,19.63385,58.42154,64.56831,66.84508,105.5695,50.568,64.23508,138.5469,44.99123,78.98215,11.99031,134.1637,94.53923,122.4466,122.4166,179.9682,41.42447,49.968,46.91123,59.23154,57.55154,61.47831,124.5734
59.40831,71.79185,52.188,43.58446,55.06477,27.66739,19.63385,23.29062,37.25769,30.42415,11.57031,42.05446,38.06769,45.62123,52.45477,42.05446,58.48154,63.63508,48.05123,59.23154,50.508,57.55154,61.47831,65.16508,72.80862,61.47831,70.19862,46.91123,45.68123,45.50123,57.22154,86.14569,35.10092,64.02508,68.31184,85.93569,120.2331,102.876,102.876,95.59247,123.8266,132.9069,94.42247,90.01569,90.04569,78.86539,129.1902,104.4028,134.5869,164.3211,157.7575,124.0066,107.5795,58.42154,46.97123,26.55738,19.57385,44.66123,49.488,33.42092,25.17739,24.96738,19.63385,103.3228,104.106,116.9631,59.95154,79.70538,24.96738,93.81923,15.40708,35.19092,48.05123,62.43831,25.17739,26.52738,129.8202,19.63385,58.42154,64.56831,66.84508,105.5695,50.568,64.23508,138.5469,44.99123,78.98215,11.99031,134.1637,94.53923,122.4466,122.4166,179.9682,41.42447,49.968,46.91123,59.23154,57.55154,61.47831,124.5734
59.40831,71.79185,52.188,43.58446,55.06477,27.66739,19.63385,23.29062,37.25769,30.42415,11.57031,42.05446,38.06769,45.62123,52.45477,42.05446,58.48154,63.63508,48.05123,59.23154,50.508,57.55154,61.47831,65.16508,72.80862,61.47831,70.19862,46.91123,45.68123,45.50123,57.22154,86.14569,35.10092,64.02508,68.31184,85.93569,120.2331,102.876,102.876,95.59247,123.8266,132.9069,94.42247,90.01569,90.04569,78.86539,129.1902,104.4028,134.5869,164.3211,157.7575,124.0066,107.5795,58.42154,46.97123,26.55738,19.57385,44.66123,49.488,33.42092,25.17739,24.96738,19.63385,103.3228,104.106,116.9631,59.95154,79.70538,24.96738,93.81923,15.40708,35.19092,48.05123,62.43831,25.17739,26.52738,129.8202,19.63385,58.42154,64.56831,66.84508,105.5695,50.568,64.23508,138.5469,44.99123,78.98215,11.99031,134.1637,94.53923,122.4466,122.4166,179.9682,41.42447,49.968,46.91123,59.23154,57.55154,61.47831,124.5734
59.40831,71.79185,52.188,43.58446,55.06477,27.66739,19.63385,23.29062,37.25769,30.42415,11.57031,42.05446,38.06769,45.62123,52.45477,42.05446,58.48154,63.63508,48.05123,59.23154,50.508,57.55154,61.47831,65.16508,72.80862,61.47831,70.19862,46.91123,45.68123,45.50123,57.22154,86.14569,35.10092,64.02508,68.31184,85.93569,120.2331,102.876,102.876,95.59247,123.8266,132.9069,94.42247,90.01569,90.04569,78.86539,129.1902,104.4028,134.5869,164.3211,157.7575,124.0066,107.5795,58.42154,46.97123,26.55738,19.57385,44.66123,49.488,33.42092,25.17739,24.96738,19.63385,103.3228,104.106,116.9631,59.95154,79.70538,24.96738,93.81923,15.40708,35.19092,48.05123,62.43831,25.17739,26.52738,129.8202,19.63385,58.42154,64.56831,66.84508,105.5695,50.568,64.23508,138.5469,44.99123,78.98215,11.99031,134.1637,94.53923,122.4466,122.4166,179.9682,41.42447,49.968,46.91123,59.23154,57.55154,61.47831,124.5734
367.59,71.706,118.0635,163.281,152.6715,183.48,202.599,211.5585,189.4695,248.2965,258.846,182.7,198.309,171.2805,153.0615,182.7,152.8215,125.973,163.701,181.86,190.7595,208.4085,227.6175,207.0585,277.815,227.6175,317.403,209.7285,282.3645,282.1845,309.813,381.549,306.1635,344.901,387.099,381.339,101.2545,80.6355,80.6355,27.2685,92.41499,110.004,0,27.3885,27.3585,53.847,121.8735,158.1315,175.7805,209.3685,209.9085,140.6025,291.6645,369.09,341.7315,294.804,269.4255,331.632,349.551,304.4835,293.664,252.996,202.599,116.8635,120.1335,146.412,126.273,63.4665,252.996,311.3835,267.7455,193.3695,163.701,182.04,293.664,294.774,197.7795,202.599,369.09,99.54449,82.07549,485.1735,350.631,385.509,117.3735,180.75,299.244,212.6385,446.976,253.8165,186.33,206.739,246.2265,226.5975,291.954,209.7285,181.86,208.4085,227.6175,315.843
367.59,71.706,118.0635,163.281,152.6715,183.48,202.599,211.5585,189.4695,248.2965,258.846,182.7,198.309,171.2805,153.0615,182.7,152.8215,125.973,163.701,181.86,190.7595,208.4085,227.6175,207.0585,277.815,227.6175,317.403,209.7285,282.3645,282.1845,309.813,381.549,306.1635,344.901,387.099,381.339,101.2545,80.6355,80.6355,27.2685,92.41499,110.004,0,27.3885,27.3585,53.847,121.8735,158.1315,175.7805,209.3685,209.9085,140.6025,291.6645,369.09,341.7315,294.804,269.4255,331.632,349.551,304.4835,293.664,252.996,202.599,116.8635,120.1335,146.412,126.273,63.4665,252.996,311.3835,267.7455,193.3695,163.701,182.04,293.664,294.774,197.7795,202.599,369.09,99.54449,82.07549,485.1735,350.631,385.509,117.3735,180.75,299.244,212.6385,446.976,253.8165,186.33,206.739,246.2265,226.5975,291.954,209.7285,181.86,208.4085,227.6175,315.843
367.59,71.706,118.0635,163.281,152.6715,183.48,202.599,211.5585,189.4695,248.2965,258.846,182.7,198.309,171.2805,153.0615,182.7,152.8215,125.973,163.701,181.86,190.7595,208.4085,227.6175,207.0585,277.815,227.6175,317.403,209.7285,282.3645,282.1845,309.813,381.549,306.1635,344.901,387.099,381.339,101.2545,80.6355,80.6355,27.2685,92.41499,110.004,0,27.3885,27.3585,53.847,121.8735,158.1315,175.7805,209.3685,209.9085,140.6025,291.6645,369.09,341.7315,294.804,269.4255,331.632,349.551,304.4835,293.664,252.996,202.599,116.8635,120.1335,146.412,126.273,63.4665,252.996,311.3835,267.7455,193.3695,163.701,182.04,293.664,294.774,197.7795,202.599,369.09,99.54449,82.07549,485.1735,350.631,385.509,117.3735,180.75,299.244,212.6385,446.976,253.8165,186.33,206.739,246.2265,226.5975,291.954,209.7285,181.86,208.4085,227.6175,315.843
367.59,71.706,118.0635,163.281,152.6715,183.48,202.599,211.5585,189.4695,248.2965,258.846,182.7,198.309,171.2805,153.0615,182.7,152.8215,125.973,163.701,181.86,190.7595,208.4085,227.6175,207.0585,277.815,227.6175,317.403,209.7285,282.3645,282.1845,309.813,381.549,306.1635,344.901,387.099,381.339,101.2545,80.6355,80.6355,27.2685,92.41499,110.004,0,27.3885,27.3585,53.847,121.8735,158.1315,175.7805,209.3685,209.9085,140.6025,291.6645,369.09,341.7315,294.804,269.4255,331.632,349.551,304.4835,293.664,252.996,202.599,116.8635,120.1335,146.412,126.273,63.4665,252.996,311.3835,267.7455,193.3695,163.701,182.04,293.664,294.774,197.7795,202.599,369.09,99.54449,82.07549,485.1735,350.631,385.509,117.3735,180.75,299.244,212.6385,446.976,253.8165,186.33,206.739,246.2265,226.5975,291.954,209.7285,181.86,208.4085,227.6175,315.843
